iteration,sampled_patient_clusters,sampled_rows,positive_count,m1_roc_auc,m2_roc_auc,roc_auc_difference_m2_minus_m1,m1_average_precision,m2_average_precision,average_precision_difference_m2_minus_m1,m1_sensitivity,m2_sensitivity,sensitivity_difference_m2_minus_m1
768,412,6572,106,0.8989897810900559,0.886438642770019,-0.012551138320036848,0.17303459753529304,0.1442138305689138,-0.028820766966379252,0.9622641509433962,0.8867924528301887,-0.07547169811320753
769,412,6562,96,0.902857253325085,0.8976827507990515,-0.005174502526033575,0.1591194469693961,0.15331315736029982,-0.005806289609096266,0.9791666666666666,0.9270833333333334,-0.05208333333333326
770,412,6888,124,0.9097666011712863,0.8936566452375958,-0.016109955933690467,0.20349583666355023,0.19897340898793364,-0.004522427675616586,0.9758064516129032,0.8709677419354839,-0.10483870967741937
771,412,6276,107,0.9143865241189366,0.9102628002842067,-0.00412372383472992,0.1753452525367535,0.16337935405799855,-0.011965898478754955,0.9906542056074766,0.9252336448598131,-0.06542056074766356
772,412,6457,109,0.8938754097223426,0.897959626090425,0.004084216368082427,0.156129849383011,0.16760839584740517,0.011478546464394168,0.963302752293578,0.8807339449541285,-0.08256880733944949
773,412,6953,102,0.892052398247286,0.8979868403353166,0.0059344420880306226,0.19051541605453315,0.1958203561564871,0.005304940101953953,0.9705882352941176,0.8529411764705882,-0.11764705882352944
774,412,6078,99,0.8709439266388589,0.8641693739536189,-0.006774552685239965,0.14424828579976862,0.12922289557615663,-0.01502539022361199,0.9494949494949495,0.8585858585858586,-0.09090909090909094
775,412,6490,100,0.8976588419405321,0.8996103286384977,0.001951486697965521,0.14893219919730083,0.12175035511378147,-0.027181844083519355,0.97,0.91,-0.05999999999999994
776,412,6490,108,0.9001488561579443,0.8869991701196653,-0.01314968603827893,0.1828503371398299,0.16066061760928568,-0.022189719530544216,0.9814814814814815,0.8981481481481481,-0.08333333333333337
777,412,7224,130,0.9173743792153717,0.9132842488777081,-0.004090130337663589,0.18939196374442419,0.17490569449127805,-0.014486269253146139,0.9846153846153847,0.9076923076923077,-0.07692307692307698
778,412,6533,120,0.9143328655335516,0.9170227142782889,0.002689848744737211,0.20940310594981537,0.2009553777112734,-0.00844772823854198,0.975,0.9083333333333333,-0.06666666666666665
779,412,6629,130,0.9036609182477777,0.9016233266656408,-0.0020375915821368995,0.18019177473206482,0.18720428290199514,0.0070125081699303204,0.9769230769230769,0.9,-0.07692307692307687
780,412,6596,141,0.8897814108585901,0.8811554075954096,-0.008626003263180526,0.17570432133405878,0.1680870393155815,-0.007617282018477278,0.9787234042553191,0.8794326241134752,-0.09929078014184389
781,412,6749,112,0.9071560408101766,0.9057636841085688,-0.0013923567016078664,0.18798763492149936,0.1560541496983201,-0.031933485223179264,0.9821428571428571,0.9107142857142857,-0.0714285714285714
782,412,6116,125,0.905494241362043,0.8975469871473877,-0.007947254214655364,0.21393296951699622,0.19452986491100757,-0.019403104605988652,0.984,0.888,-0.09599999999999997
783,412,7028,93,0.9113643587537115,0.9097805273236117,-0.0015838314300997691,0.18618829612477825,0.19156935642998066,0.005381060305202412,0.967741935483871,0.9032258064516129,-0.06451612903225812
784,412,6705,98,0.9125062163506238,0.9201511692916913,0.007644952941067484,0.176641594985159,0.16720423442759272,-0.009437360557566277,0.9693877551020408,0.9489795918367347,-0.020408163265306034
785,412,6468,121,0.9058590835521956,0.9110792239972813,0.005220140445085675,0.21336194676905018,0.20028424069468037,-0.01307770607436981,0.9917355371900827,0.9338842975206612,-0.05785123966942152
786,412,7318,134,0.91367113486022,0.9140876907223349,0.0004165558621148646,0.18554423426395594,0.18385769848927092,-0.0016865357746850274,0.9776119402985075,0.8955223880597015,-0.08208955223880599
787,412,6504,119,0.9187328494436146,0.9049367280193206,-0.013796121424293983,0.19733364799127476,0.2063846570261056,0.009051009034830831,1.0,0.9159663865546218,-0.08403361344537819
788,412,6934,118,0.9108180154372563,0.9070022181109254,-0.003815797326330861,0.15865774715770903,0.1478739678932759,-0.010783779264433135,0.9830508474576272,0.9322033898305084,-0.05084745762711873
789,412,6459,125,0.9090066308809599,0.9009668455952006,-0.008039785285759327,0.20078275684239655,0.19109467148073467,-0.00968808536166188,0.984,0.928,-0.05599999999999994
790,412,7143,164,0.9034979502968836,0.9040964356484085,0.0005984853515248467,0.17028139082751267,0.15762641277991107,-0.0126549780476016,0.9634146341463414,0.9085365853658537,-0.05487804878048774
791,412,6492,117,0.9209840791017261,0.9249787162728339,0.003994637171107818,0.25566493000140866,0.24584256122882817,-0.009822368772580498,0.9743589743589743,0.9401709401709402,-0.03418803418803418
792,412,6388,118,0.9249790500905577,0.9252534263238991,0.00027437623334136685,0.23750852293340488,0.21850500294232178,-0.0190035199910831,0.9830508474576272,0.9491525423728814,-0.03389830508474578
793,412,6161,90,0.9207836893061732,0.9183660023060451,-0.0024176870001280104,0.23307675300624445,0.18503144131807148,-0.04804531168817297,1.0,0.9333333333333333,-0.06666666666666665
794,412,7089,87,0.8966535012984795,0.9014846332903244,0.004831131991844817,0.14674393418947956,0.1284450285892362,-0.01829890560024336,0.9655172413793104,0.896551724137931,-0.06896551724137934
795,412,6577,141,0.9015951937020924,0.897675530812936,-0.00391966288915635,0.23153923331978352,0.22221855261939977,-0.009320680700383749,0.9574468085106383,0.8936170212765957,-0.06382978723404265
796,412,6775,99,0.8880642857575153,0.8735089057138189,-0.014555380043696386,0.14395061260800163,0.12386707715661482,-0.020083535451386803,0.9494949494949495,0.8181818181818182,-0.13131313131313127
797,412,6666,132,0.899086132212854,0.9025215423287049,0.003435410115850801,0.20404297191063822,0.2070073883488345,0.0029644164381962823,0.9848484848484849,0.8939393939393939,-0.09090909090909094
798,412,6633,104,0.882768594554473,0.8771148249820329,-0.005653769572440126,0.15315119580533096,0.15748094722582276,0.004329751420491801,0.9615384615384616,0.8653846153846154,-0.09615384615384615
799,412,7634,123,0.9154161971655664,0.9021824900714723,-0.013233707094094105,0.18792446337814878,0.16766861268694622,-0.02025585069120256,0.975609756097561,0.8780487804878049,-0.09756097560975607
800,412,6682,133,0.8997975929287259,0.9052222861321881,0.005424693203462283,0.16193633208869776,0.18426358661274206,0.0223272545240443,0.9849624060150376,0.924812030075188,-0.06015037593984962
801,412,6840,145,0.8888300584584481,0.8878293116324586,-0.0010007468259894958,0.1714059495512963,0.17407957852462355,0.0026736289733272633,0.9793103448275862,0.896551724137931,-0.08275862068965512
802,412,6707,111,0.9098061068952518,0.9085700315233366,-0.0012360753719151685,0.1920547548416865,0.15813201440267394,-0.033922740439012555,0.990990990990991,0.9099099099099099,-0.08108108108108103
803,412,7640,131,0.9063607132001394,0.890868870840996,-0.01549184235914347,0.14695127956842216,0.14423857097780712,-0.0027127085906150372,0.9541984732824428,0.8396946564885496,-0.11450381679389321
804,412,7454,122,0.8758049153497358,0.86207104719487,-0.01373386815486577,0.12269856713181376,0.13588978107483085,0.013191213943017088,0.9590163934426229,0.8442622950819673,-0.11475409836065564
805,412,6931,139,0.9067480997534128,0.8831793222665685,-0.023568777486844272,0.19047809785136743,0.1543237625737668,-0.03615433527760065,0.9856115107913669,0.8776978417266187,-0.1079136690647482
806,412,6612,132,0.9055765993265993,0.9021558174335951,-0.00342078189300421,0.18907427790188866,0.19645612528007014,0.007381847378181483,0.9848484848484849,0.8863636363636364,-0.09848484848484851
807,412,6295,119,0.8832373623024339,0.875193892323769,-0.008043469978664897,0.14675760676905186,0.1374106109466588,-0.009346995822393067,0.9663865546218487,0.865546218487395,-0.10084033613445376
808,412,6912,115,0.8789389180648751,0.8721622710786728,-0.006776646986202284,0.1501792149242495,0.14273648948451467,-0.007442725439734815,0.9391304347826087,0.8434782608695652,-0.09565217391304348
809,412,7549,75,0.9056230487913657,0.8905128891267504,-0.015110159664615264,0.10638936881252761,0.1085277039401943,0.002138335127666688,0.9733333333333334,0.9066666666666666,-0.06666666666666676
810,412,6673,127,0.8899911227870118,0.8900945699844347,0.00010344719742294561,0.14619569769432952,0.15282610080023545,0.00663040310590593,0.9763779527559056,0.8976377952755905,-0.07874015748031504
811,412,6868,81,0.9096911852179275,0.8990153652498332,-0.010675819968094302,0.14952995921254794,0.1535921024857789,0.004062143273230956,0.9753086419753086,0.9135802469135802,-0.06172839506172845
812,412,6367,133,0.9030383948321237,0.9010941694949597,-0.001944225337163985,0.2151835881549476,0.2193278859710647,0.00414429781611711,0.9548872180451128,0.8947368421052632,-0.06015037593984962
813,412,6772,93,0.8822484854631836,0.8803069160762268,-0.0019415693869567763,0.13491551826759235,0.14482780204549986,0.00991228377790751,0.989247311827957,0.8279569892473119,-0.16129032258064513
814,412,6011,108,0.9223652756602103,0.9195653810680068,-0.0027998945922035334,0.3032855160801741,0.2824620400440678,-0.020823476036106348,0.9814814814814815,0.9166666666666666,-0.06481481481481488
815,412,6561,140,0.9011613678332258,0.8990422052639775,-0.0021191625692482674,0.20819954885065345,0.19228268440066446,-0.015916864449988993,0.9785714285714285,0.9142857142857143,-0.06428571428571428
816,412,6499,106,0.8979426200236698,0.889386681777534,-0.008555938246135764,0.166784317863287,0.1548695334601873,-0.011914784403099704,0.9905660377358491,0.8867924528301887,-0.10377358490566035
817,412,6953,108,0.9021345669994318,0.8768592917241566,-0.02527527527527529,0.1570813359301569,0.14645455256462062,-0.010626783365536296,0.9629629629629629,0.8148148148148148,-0.14814814814814814
818,412,6602,98,0.8896518939679193,0.8921668298315635,0.002514935863644152,0.14451779283671695,0.15610468752678094,0.011586894690063992,0.9693877551020408,0.8775510204081632,-0.09183673469387754
819,412,6989,137,0.904335033513578,0.8987657714088486,-0.005569262104729411,0.2067438381863734,0.180492260015716,-0.026251578170657403,0.948905109489051,0.8832116788321168,-0.06569343065693423
820,412,6741,122,0.8820472113315121,0.8850663390785096,0.0030191277469975297,0.1498671477784921,0.17153733268355054,0.021670184905058426,0.9508196721311475,0.860655737704918,-0.0901639344262295
821,412,7081,95,0.9121295222022993,0.8895023128964696,-0.02262720930582962,0.16650464296094802,0.14623481360537866,-0.02026982935556937,0.968421052631579,0.8842105263157894,-0.08421052631578951
822,412,6172,95,0.903461715008271,0.9053514978824386,0.0018897828741676337,0.1256059881077503,0.13014095960306957,0.004534971495319257,0.9894736842105263,0.9052631578947369,-0.0842105263157894
823,412,6403,143,0.8884447820550058,0.8892624946938046,0.0008177126387988176,0.18847153808321404,0.1796407570839916,-0.008830780999222437,0.972027972027972,0.8881118881118881,-0.08391608391608385
824,412,6566,115,0.9104944969772129,0.9050743733698179,-0.005420123607394967,0.18539127565845306,0.1735716214204881,-0.011819654237964966,0.9826086956521739,0.8869565217391304,-0.09565217391304348
825,412,6956,151,0.8867126333870207,0.8974283614988978,0.010715728111877154,0.14599928621265287,0.19586066365318558,0.049861377440532706,0.9867549668874173,0.9139072847682119,-0.07284768211920534
826,412,6302,138,0.8945066726857207,0.8975984914745742,0.003091818788853451,0.2397328839611676,0.19213166996333367,-0.04760121399783393,0.9782608695652174,0.9130434782608695,-0.0652173913043479
827,412,7136,151,0.9210872873280966,0.9149919174010532,-0.006095369927043404,0.23305123049102736,0.2266298341058297,-0.0064213963851976474,0.9668874172185431,0.8940397350993378,-0.07284768211920534
828,412,6278,107,0.9097194141424239,0.8997663172784369,-0.009953096863986932,0.21480705602644284,0.19371610354819915,-0.02109095247824369,0.9719626168224299,0.9158878504672897,-0.05607476635514019
829,412,7060,105,0.9111581253637329,0.8954530827428024,-0.01570504262093042,0.17834718000891392,0.1858589612547449,0.00751178124583099,0.9714285714285714,0.8952380952380953,-0.07619047619047614
830,412,6695,122,0.9057570338668123,0.9013500335450788,-0.0044070003217334675,0.2006291439522085,0.16453272561413826,-0.03609641833807023,0.9836065573770492,0.9262295081967213,-0.05737704918032782
831,412,6197,116,0.8865275674940034,0.8998321510187186,0.013304583524715197,0.17212655154465928,0.17468876048695708,0.0025622089422978056,0.9741379310344828,0.9137931034482759,-0.06034482758620685
832,412,6889,134,0.8945269949291292,0.8980081089740048,0.0034811140448756106,0.22443615868560504,0.20377683043076147,-0.020659328254843567,0.9776119402985075,0.9104477611940298,-0.0671641791044777
833,412,6904,141,0.9025223813763459,0.8923229545828733,-0.010199426793472632,0.21659754426581646,0.2082572201733727,-0.008340324092443757,0.9858156028368794,0.900709219858156,-0.08510638297872342
834,412,6182,103,0.8795519191486847,0.8883199683136438,0.008768049164959102,0.15872484648051519,0.14287721413692706,-0.01584763234358813,0.970873786407767,0.9029126213592233,-0.06796116504854366
835,412,6830,109,0.8902727177175742,0.8940647484469464,0.0037920307293721756,0.1608282188680146,0.17949209070131933,0.01866387183330473,0.963302752293578,0.8807339449541285,-0.08256880733944949
836,412,6697,116,0.8790509774743384,0.8794884961409282,0.000437518666589809,0.10755035705997121,0.11952231139064141,0.011971954330670206,0.9655172413793104,0.896551724137931,-0.06896551724137934
837,412,6639,89,0.8931589330131229,0.885967921777168,-0.007191011235954892,0.10142041000482337,0.07992666187458035,-0.021493748130243018,0.9662921348314607,0.898876404494382,-0.0674157303370787
838,412,6792,105,0.9079835074451494,0.9026547601244775,-0.0053287473206719005,0.16204400178256476,0.16417758987906397,0.002133588096499217,0.9904761904761905,0.8952380952380953,-0.09523809523809523
839,412,6519,128,0.8933668928962604,0.8860898138006572,-0.007277079095603156,0.17761239844477822,0.1762718515985463,-0.0013405468462319159,0.9765625,0.8671875,-0.109375
840,412,5975,113,0.9256392605139446,0.9210816327146795,-0.004557627799265163,0.2841424778653602,0.275161218917526,-0.008981258947834192,0.9823008849557522,0.9469026548672567,-0.03539823008849552
841,412,6372,124,0.8984268514311676,0.9118221056544547,0.013395254223287023,0.1656875801729663,0.1987865678591629,0.033098987686196596,0.9758064516129032,0.9596774193548387,-0.016129032258064502
842,412,6942,115,0.9164557606944294,0.9069856898121907,-0.009470070882238613,0.2128970798175922,0.20803393120260488,-0.004863148614987323,0.9826086956521739,0.8956521739130435,-0.08695652173913038
843,412,6506,108,0.8976459657531867,0.8967805332684983,-0.0008654324846883998,0.1497232087487555,0.14213997027325573,-0.007583238475499771,0.9814814814814815,0.9074074074074074,-0.07407407407407407
844,412,6797,117,0.9022519064435233,0.8988746865243872,-0.0033772199191360874,0.1331495581560488,0.13795455201213716,0.004804993856088374,0.9829059829059829,0.9145299145299145,-0.06837606837606836
845,412,6393,127,0.9060534166392303,0.90779007316074,0.0017366565215096719,0.19740450232437803,0.2099087615941436,0.01250425926976556,1.0,0.8976377952755905,-0.10236220472440949
846,412,6885,112,0.8998926936786822,0.8988776338824322,-0.0010150597962499397,0.1490037428364309,0.1518259869964867,0.0028222441600558035,0.9821428571428571,0.9375,-0.044642857142857095
847,412,6597,96,0.903264882325796,0.9144795031533611,0.01121462082756508,0.16103604837985558,0.16065694249045864,-0.0003791058893969357,0.96875,0.9375,-0.03125
848,412,6573,103,0.891322159031227,0.891587761288096,0.00026560225686900196,0.16741391408041023,0.16053955405054485,-0.006874360029865384,0.9611650485436893,0.8932038834951457,-0.06796116504854366
849,412,7030,112,0.9104535786560939,0.9056730888365754,-0.0047804898195185075,0.14648740707327282,0.1503983872341428,0.003910980160869992,0.9910714285714286,0.9017857142857143,-0.0892857142857143
850,412,6982,142,0.8836473519479451,0.8592218515773001,-0.024425500370644948,0.170026121283322,0.1675016237510753,-0.0025244975322467056,0.9647887323943662,0.8028169014084507,-0.1619718309859155
851,412,6186,128,0.8944603210630572,0.8714342088973258,-0.02302611216573136,0.20296070739588495,0.16230911333237266,-0.04065159406351229,0.953125,0.8203125,-0.1328125
852,412,6842,123,0.9075573818693985,0.8896733810320689,-0.01788400083732955,0.22658516525845446,0.20659760161306223,-0.019987563645392226,0.975609756097561,0.8536585365853658,-0.12195121951219512
853,412,6713,120,0.8795995753071439,0.8905606956873452,0.01096112038020125,0.15671571972262405,0.17234417367376292,0.015628453951138876,0.9583333333333334,0.9,-0.05833333333333335
854,412,6325,126,0.9087167157017133,0.9027454504950875,-0.005971265206625831,0.24415250313190173,0.21395932265412718,-0.030193180477774556,0.9920634920634921,0.9206349206349206,-0.07142857142857151
855,412,6257,92,0.9196480835008287,0.9133167601114285,-0.006331323389400234,0.1813234463661346,0.203420397118058,0.022096950751923417,0.967391304347826,0.8913043478260869,-0.07608695652173914
856,412,6780,98,0.9183688740386906,0.9033933687213287,-0.014975505317361915,0.1715199303191394,0.12962174109799096,-0.041898189221148435,0.9897959183673469,0.8979591836734694,-0.09183673469387754
857,412,6899,108,0.9200466848824971,0.909145137627688,-0.010901547254809074,0.22745902642953153,0.20948550381440967,-0.017973522615121862,0.9814814814814815,0.8981481481481481,-0.08333333333333337
858,412,7282,125,0.8999010758697779,0.8959485818080202,-0.003952494061757683,0.14089987091945116,0.13835792170512734,-0.0025419492143238243,0.976,0.864,-0.11199999999999999
859,412,6751,101,0.9062547457753294,0.9076006848805181,0.0013459391051887648,0.1353766137897819,0.1421085485751542,0.00673193478537229,0.9702970297029703,0.9306930693069307,-0.03960396039603953
860,412,6929,106,0.9006495787002342,0.8996443770930178,-0.0010052016072163994,0.12367214885776578,0.11621954011554028,-0.007452608742225503,0.9811320754716981,0.9150943396226415,-0.06603773584905659
861,412,6466,100,0.9002906063462144,0.9006126295947221,0.000322023248507719,0.14067021813420705,0.12390699534116707,-0.016763222793039975,0.99,0.93,-0.05999999999999994
862,412,6360,99,0.9138534361342219,0.9064499007000204,-0.007403535434201469,0.20980820187246157,0.1961281392668327,-0.013680062605628873,0.9797979797979798,0.8888888888888888,-0.09090909090909094
863,412,6396,134,0.8883826634950447,0.8873386977600023,-0.0010439657350423959,0.14451274070544678,0.14092502598812992,-0.0035877147173168644,0.9626865671641791,0.8955223880597015,-0.06716417910447758
864,412,6334,104,0.8897796024200518,0.8921857636745277,0.0024061612544759026,0.13943393646890298,0.12436084832352641,-0.01507308814537657,0.9903846153846154,0.8846153846153846,-0.10576923076923084
865,412,6744,112,0.8912025568671377,0.8821272402205756,-0.009075316646562026,0.16276251006938114,0.1565474365635355,-0.006215073505845631,0.9642857142857143,0.8928571428571429,-0.0714285714285714
866,412,6928,123,0.9077830146413146,0.9133086025937408,0.005525587952426192,0.19198916407168143,0.22814745819081644,0.036158294119135015,0.967479674796748,0.9349593495934959,-0.0325203252032521
867,412,6740,109,0.8910054110592588,0.886561452394162,-0.004443958665096837,0.16412558987639164,0.1368829703426689,-0.02724261953372273,0.9357798165137615,0.8623853211009175,-0.07339449541284404
868,412,6373,104,0.8983904315496276,0.8995561186301336,0.001165687080506017,0.21571928328120715,0.2055649449303655,-0.010154338350841646,0.9903846153846154,0.9038461538461539,-0.08653846153846156
869,412,6781,164,0.8997021714209887,0.8962576069768555,-0.0034445644441332135,0.18811915859558184,0.19135913496280502,0.003239976367223174,0.975609756097561,0.8963414634146342,-0.07926829268292679
870,412,6850,92,0.8826688498012017,0.8756369262838247,-0.007031923517377026,0.15364158965883695,0.1459494080162382,-0.007692181642598744,0.9456521739130435,0.8478260869565217,-0.09782608695652173
871,412,6678,130,0.9208507588929091,0.9079765988440394,-0.012874160048869765,0.21368353163200315,0.19136728734961486,-0.022316244282388292,0.9923076923076923,0.9230769230769231,-0.0692307692307692
872,412,6762,148,0.9204380143675578,0.9139351212415923,-0.006502893125965525,0.2550370288108993,0.2291289208648566,-0.025908107946042702,0.9864864864864865,0.9121621621621622,-0.07432432432432434
873,412,7210,118,0.9232149856128176,0.9154543911975298,-0.007760594415287758,0.17122746294063076,0.17901315909054208,0.007785696149911314,0.9830508474576272,0.8983050847457628,-0.0847457627118644
874,412,6363,113,0.8959575221238937,0.8857500884955752,-0.01020743362831844,0.19452979197739192,0.20912020312585378,0.014590411148461851,0.9734513274336283,0.9026548672566371,-0.07079646017699115
875,412,6580,121,0.9111227974547655,0.9133504534002782,0.002227655945512663,0.18692158733809497,0.16853167144318942,-0.018389915894905545,0.9752066115702479,0.9338842975206612,-0.04132231404958675
876,412,6963,114,0.8992464004221388,0.8968545798720776,-0.0023918205500611522,0.1124710751364825,0.12590524525322436,0.013434170116741861,0.9736842105263158,0.8771929824561403,-0.09649122807017552
877,412,6918,126,0.8897407313926748,0.8817592358890946,-0.007981495503580294,0.1485926020226646,0.17170654346006564,0.02311394143740103,0.9523809523809523,0.8571428571428571,-0.09523809523809523
878,412,6892,86,0.9002812156168634,0.891557722666047,-0.008723492950816314,0.14281992848767355,0.12881590973855533,-0.014004018749118219,0.9883720930232558,0.9069767441860465,-0.08139534883720934
879,412,6679,117,0.8685516454489329,0.8576288759159835,-0.010922769532949461,0.14720335411355884,0.13776235972500422,-0.009440994388554613,0.9572649572649573,0.8461538461538461,-0.11111111111111116
880,412,6328,135,0.9060097720843725,0.9130786850147419,0.007068912930369375,0.21405684631905475,0.19389315785404113,-0.020163688465013624,1.0,0.9407407407407408,-0.059259259259259234
881,412,6331,139,0.9134866525384344,0.9069569925454986,-0.006529659992935866,0.21850248749830703,0.18872353679501017,-0.029778950703296864,0.9856115107913669,0.9136690647482014,-0.07194244604316546
882,412,6779,114,0.8936971084876482,0.8841420881536173,-0.009555020334030884,0.1367902431038906,0.10510649275405484,-0.031683750349835754,0.9736842105263158,0.8859649122807017,-0.08771929824561409
883,412,6920,114,0.9192662820730935,0.9175250424032457,-0.0017412396698477384,0.18200802610938047,0.18403096610906639,0.0020229399996859188,0.9736842105263158,0.9385964912280702,-0.03508771929824561
884,412,6278,104,0.9037091026886945,0.9001122885051457,-0.0035968141835488465,0.2207993129985069,0.20718924419585774,-0.013610068802649172,0.9711538461538461,0.9230769230769231,-0.04807692307692302
885,412,6586,123,0.9216993794570468,0.9165782962177448,-0.005121083239302049,0.19468138064882878,0.1696722131177227,-0.025009167531106075,0.991869918699187,0.9349593495934959,-0.05691056910569103
886,412,6693,128,0.8971498952779893,0.8856269040365576,-0.011522991241431635,0.1652512053587281,0.1742762953741752,0.009025090015447101,0.9609375,0.875,-0.0859375
887,412,6664,107,0.8630357226848955,0.8641517448000923,0.0011160221151967908,0.12180977856440066,0.12925747130787532,0.007447692743474663,0.9532710280373832,0.8037383177570093,-0.14953271028037385
888,412,7070,154,0.9074168312890117,0.904581790390061,-0.0028350408989507025,0.16677311635243575,0.16565626608379014,-0.0011168502686456083,0.9805194805194806,0.9155844155844156,-0.06493506493506496
889,412,6751,123,0.8840371716933826,0.8800800741863786,-0.003957097507004015,0.18370155773981592,0.19395686370343113,0.010255305963615208,0.9512195121951219,0.8699186991869918,-0.08130081300813008
890,412,6890,123,0.9202370182413218,0.918413246493925,-0.0018237717473967852,0.14195716804209318,0.1747092584177357,0.03275209037564253,0.991869918699187,0.9349593495934959,-0.05691056910569103
891,412,6659,115,0.8860423089188902,0.8876514829382375,0.001609174019347237,0.13690490235953237,0.14020977252800923,0.003304870168476859,0.9565217391304348,0.8608695652173913,-0.09565217391304348
892,412,7222,111,0.9028050691670435,0.8931588035792789,-0.009646265587764602,0.1541007875725675,0.132672729911136,-0.02142805766143152,0.954954954954955,0.8378378378378378,-0.11711711711711714
893,412,7333,100,0.8880519839623946,0.8711903774367482,-0.01686160652564639,0.11248598372229186,0.10254722124519094,-0.009938762477100918,0.96,0.82,-0.14
894,412,7107,110,0.8991307963153039,0.9027433835280054,0.0036125872127015235,0.12530964986465976,0.12491269975484075,-0.00039695010981900813,0.9818181818181818,0.9272727272727272,-0.054545454545454564
895,412,6499,127,0.8992590615438607,0.8966034965968237,-0.0026555649470370035,0.18811492922804848,0.17922079522530682,-0.008894134002741666,0.9763779527559056,0.8818897637795275,-0.09448818897637801
896,412,7077,111,0.9316176641758038,0.9340936543778922,0.0024759902020883295,0.18096298443399392,0.18253169854631923,0.0015687141123253145,0.9819819819819819,0.963963963963964,-0.018018018018017945
897,412,6827,121,0.9040972312940428,0.9000611269542756,-0.004036104339767199,0.15670139362845117,0.1530409992408589,-0.003660394387592275,0.9669421487603306,0.9008264462809917,-0.06611570247933884
898,412,7021,90,0.9025425223232177,0.8999647317206111,-0.0025777906026066555,0.1132325170921263,0.12711695179510865,0.013884434702982354,0.9666666666666667,0.8888888888888888,-0.07777777777777783
899,412,6800,123,0.9193847097973751,0.9174401628695035,-0.0019445469278716043,0.20102229651105918,0.1890181675749663,-0.012004128936092873,0.983739837398374,0.926829268292683,-0.05691056910569103
900,412,7108,111,0.9292618329348357,0.9187116228705482,-0.010550210064287469,0.2383799800667066,0.22482437141083125,-0.01355560865587535,0.9819819819819819,0.9009009009009009,-0.08108108108108103
901,412,7016,132,0.9124903157079217,0.9027487982673921,-0.009741517440529646,0.1487100490248667,0.1330628387316695,-0.01564721029319721,0.9848484848484849,0.9166666666666666,-0.06818181818181823
902,412,6678,113,0.9055153030619605,0.898656727483504,-0.006858575578456483,0.2089048552147431,0.20849385664013736,-0.0004109985746057476,0.9557522123893806,0.8495575221238938,-0.10619469026548678
903,412,6889,127,0.8756157033165886,0.8614012534147517,-0.014214449901836845,0.10422340760241311,0.10692958354038054,0.002706175937967431,0.9448818897637795,0.84251968503937,-0.10236220472440949
904,412,6300,115,0.9089409862570735,0.9125640575023725,0.0036230712452989255,0.2063703962021042,0.17846665959074443,-0.02790373661135978,0.991304347826087,0.9391304347826087,-0.05217391304347829
905,412,6493,119,0.9126058330454869,0.9025380155199827,-0.01006781752550423,0.21660802357766698,0.2258079419203151,0.009199918342648106,0.9831932773109243,0.8823529411764706,-0.10084033613445376
906,412,6583,96,0.8996004830173168,0.8896366450850418,-0.009963837932274955,0.11902865205304593,0.10539281502458211,-0.013635837028463813,0.9895833333333334,0.90625,-0.08333333333333337
907,412,6171,126,0.9233841427389815,0.9297386007063426,0.006354457967361116,0.2185361383735287,0.20863513388868704,-0.009901004484841658,0.9841269841269841,0.9603174603174603,-0.023809523809523725
908,412,6384,116,0.8645019584974584,0.8524449585194639,-0.012056999977994476,0.11017914159072364,0.125182089465975,0.01500294787525136,0.9655172413793104,0.8620689655172413,-0.10344827586206906
909,412,6801,132,0.9120319251898199,0.9192674609341276,0.007235535744307686,0.20645318203689292,0.20686824103485876,0.0004150589979658448,1.0,0.9393939393939394,-0.06060606060606055
910,412,6980,109,0.9267991118101742,0.9181495422190592,-0.008649569591114958,0.26399666904638175,0.22988230672393467,-0.03411436232244708,0.981651376146789,0.926605504587156,-0.05504587155963303
911,412,6566,119,0.8984245163863591,0.9195039579349655,0.021079441548606415,0.13529329550705155,0.13826273791647178,0.0029694424094202365,0.9915966386554622,0.9495798319327731,-0.04201680672268915
912,412,6904,118,0.9181315470035517,0.9026235469835704,-0.015508000019981316,0.20635990989827538,0.18703313103277772,-0.019326778865497662,0.9915254237288136,0.9322033898305084,-0.05932203389830515
913,412,7136,97,0.9285380567471655,0.9230077491677444,-0.005530307579421079,0.1485804877136994,0.14217714835742942,-0.006403339356269966,0.979381443298969,0.9278350515463918,-0.05154639175257725
914,412,6499,135,0.8947773354750099,0.8933363596154293,-0.0014409758595805844,0.18198275422138235,0.1962319880403092,0.014249233818926843,0.9851851851851852,0.8814814814814815,-0.10370370370370363
915,412,6664,122,0.9102131999538918,0.9077674647047327,-0.002445735249159142,0.1987469454446429,0.21355736362194902,0.014810418177306134,0.9754098360655737,0.9098360655737705,-0.06557377049180324
916,412,6511,117,0.8865883881523543,0.8877981227058487,0.0012097345534943793,0.1751130283092328,0.21365948704127177,0.03854645873203896,0.9829059829059829,0.8717948717948718,-0.11111111111111105
917,412,6348,107,0.8952480356760464,0.8894662519635752,-0.005781783712471178,0.1177619678257125,0.1730223134454688,0.05526034561975632,0.9906542056074766,0.9065420560747663,-0.08411214953271029
918,412,7107,104,0.895850953986753,0.8754338799855006,-0.020417074001252367,0.13589250512531903,0.1173878311214232,-0.018504674003895827,0.9423076923076923,0.8365384615384616,-0.10576923076923073
